Customer ID,Age,Contract Type,Monthly Charges,Tenure,Churn
CUST-15160,62,Two Year,117.97,72,No
CUST-15161,51,Month-to-Month,84.77,51,No
CUST-15162,26,Two Year,111.68,55,No
CUST-15163,41,Month-to-Month,84.27,39,Yes
CUST-15164,25,One Year,23.32,14,No
CUST-15165,24,Month-to-Month,119.68,69,No
CUST-15166,53,Month-to-Month,29.9,47,No
CUST-15167,35,Two Year,88.26,21,No
CUST-15168,20,Month-to-Month,45.28,15,Yes
CUST-15169,45,One Year,59.2,1,Yes
CUST-15170,23,One Year,84.59,10,Yes
CUST-15171,61,Month-to-Month,63.65,23,No
CUST-15172,61,Month-to-Month,45.05,18,Yes
CUST-15173,38,One Year,53.44,58,No
CUST-15174,45,Month-to-Month,54.15,52,No
CUST-15175,57,One Year,115.93,46,Yes
CUST-15176,71,Two Year,99.86,13,Yes
CUST-15177,71,Month-to-Month,65.85,17,No
CUST-15178,18,Month-to-Month,39.98,67,No
CUST-15179,53,One Year,101.1,61,No
CUST-15180,38,Month-to-Month,35.72,65,No
CUST-15181,77,Month-to-Month,41.05,53,No
CUST-15182,60,Month-to-Month,56.6,5,Yes
CUST-15183,52,Month-to-Month,108.03,32,Yes
CUST-15184,30,Month-to-Month,33.18,45,No
CUST-15185,74,Month-to-Month,32.22,56,No
CUST-15186,66,One Year,69.4,5,No
CUST-15187,71,Month-to-Month,47.64,34,No
CUST-15188,71,Month-to-Month,76.87,61,No
CUST-15189,27,Two Year,65.16,62,No
CUST-15190,70,One Year,63.5,69,No
CUST-15191,61,Two Year,31.2,63,No
CUST-15192,64,Month-to-Month,34.1,44,No
CUST-15193,70,One Year,102.11,28,No
CUST-15194,27,Month-to-Month,108.59,70,No
CUST-15195,63,Month-to-Month,43.47,13,No
CUST-15196,30,Month-to-Month,31.35,43,No
CUST-15197,54,Month-to-Month,25.34,30,Yes
CUST-15198,55,Two Year,80.83,26,No
CUST-15199,41,Month-to-Month,91.54,63,Yes
CUST-15200,19,One Year,57.28,57,No
CUST-15201,39,One Year,87.97,64,No
CUST-15202,34,One Year,91.3,49,No
CUST-15203,53,Month-to-Month,113.53,52,No
CUST-15204,31,One Year,26.49,63,No
CUST-15205,27,Month-to-Month,39.23,13,No
CUST-15206,52,Month-to-Month,26.85,45,No
CUST-15207,42,Two Year,106.8,46,No
CUST-15208,20,Month-to-Month,99.26,41,Yes
CUST-15209,64,Month-to-Month,77.46,46,No
CUST-15210,55,Two Year,28.37,1,No
CUST-15211,34,Month-to-Month,47.33,68,No
CUST-15212,29,One Year,49.77,12,No
CUST-15213,71,Month-to-Month,76.07,35,No
CUST-15214,69,Month-to-Month,45.8,33,No
CUST-15215,41,Month-to-Month,27.3,58,No
CUST-15216,46,Month-to-Month,93.08,35,Yes
CUST-15217,60,Month-to-Month,49.91,46,No
CUST-15218,42,One Year,65.24,66,No
CUST-15219,53,Month-to-Month,32.77,44,No
CUST-15220,75,Two Year,100.25,26,No
CUST-15221,77,Month-to-Month,76.55,42,No
CUST-15222,43,Month-to-Month,110.16,30,Yes
CUST-15223,55,One Year,69.55,32,No
CUST-15224,18,Two Year,114.14,36,No
CUST-15225,37,Month-to-Month,109.19,19,Yes
CUST-15226,72,One Year,77.65,22,No
CUST-15227,45,Two Year,113.39,65,No
CUST-15228,33,Month-to-Month,52.31,57,No
CUST-15229,64,Two Year,56.56,11,No
CUST-15230,34,Month-to-Month,24.55,26,No
CUST-15231,57,One Year,78.92,48,No
CUST-15232,45,Two Year,92.19,19,Yes
CUST-15233,75,One Year,97.35,12,Yes
CUST-15234,29,Month-to-Month,34.98,67,No
CUST-15235,44,Month-to-Month,64.42,56,No
CUST-15236,71,Two Year,37.69,18,No
CUST-15237,70,Month-to-Month,86.21,5,Yes
CUST-15238,59,Month-to-Month,35.79,24,Yes
CUST-15239,76,One Year,110.42,38,No
CUST-15240,64,Month-to-Month,43.06,67,No
CUST-15241,47,Month-to-Month,49.14,70,No
CUST-15242,58,Month-to-Month,105.09,52,Yes
CUST-15243,51,Month-to-Month,65.85,39,No
CUST-15244,54,One Year,22.4,59,No
CUST-15245,23,One Year,69.46,26,No
CUST-15246,24,Month-to-Month,28.45,65,No
CUST-15247,49,Two Year,118.53,48,Yes
CUST-15248,49,Two Year,78.81,53,No
CUST-15249,70,One Year,45.65,9,No
CUST-15250,42,Month-to-Month,76.37,5,Yes
CUST-15251,50,One Year,27.69,72,No
CUST-15252,72,Month-to-Month,99.99,61,No
CUST-15253,75,One Year,112.53,21,No
CUST-15254,24,One Year,107.44,63,No
CUST-15255,69,Month-to-Month,54.18,20,Yes
CUST-15256,74,Two Year,52.58,58,No
CUST-15257,79,Month-to-Month,23.51,45,Yes
CUST-15258,29,One Year,85.14,22,No
CUST-15259,33,Month-to-Month,73.49,63,No
CUST-15260,33,Two Year,65.93,30,No
CUST-15261,60,Month-to-Month,110.76,63,No
CUST-15262,70,Month-to-Month,36.79,44,Yes
CUST-15263,53,Month-to-Month,20.97,67,No
CUST-15264,30,Month-to-Month,27.33,58,No
CUST-15265,24,Month-to-Month,42.34,65,No
CUST-15266,53,One Year,23.33,36,Yes
CUST-15267,64,Month-to-Month,70.28,6,No
CUST-15268,68,Month-to-Month,51.41,37,No
CUST-15269,26,Month-to-Month,38.05,55,No
CUST-15270,49,Two Year,95.01,59,No
CUST-15271,28,One Year,40.45,38,No
CUST-15272,25,One Year,88.76,25,Yes
CUST-15273,50,One Year,54.93,33,No
CUST-15274,40,Month-to-Month,71.18,13,No
CUST-15275,42,Month-to-Month,113.39,38,Yes
CUST-15276,73,Month-to-Month,23.74,58,No
CUST-15277,25,Two Year,70.03,20,No
CUST-15278,62,Two Year,105.44,17,No
CUST-15279,39,Month-to-Month,78.8,24,Yes
CUST-15280,76,Month-to-Month,47.69,26,No
CUST-15281,21,Month-to-Month,59.77,40,Yes
CUST-15282,57,Month-to-Month,88.03,32,Yes
CUST-15283,20,One Year,109.08,37,Yes
CUST-15284,46,Month-to-Month,24.11,60,No
CUST-15285,58,Two Year,27.15,57,No
CUST-15286,46,Month-to-Month,52.51,58,No
CUST-15287,51,Two Year,43.28,67,No
CUST-15288,51,One Year,46.49,22,No
CUST-15289,45,One Year,42.13,58,No
CUST-15290,30,One Year,39.58,49,No
CUST-15291,32,One Year,33.06,49,No
CUST-15292,77,One Year,113.4,42,No
CUST-15293,40,One Year,34.42,40,No
CUST-15294,61,One Year,40.44,71,No
CUST-15295,43,Two Year,44.63,46,No
CUST-15296,21,One Year,113.3,22,No
CUST-15297,43,One Year,95.57,21,Yes
CUST-15298,57,Two Year,98.97,51,No
CUST-15299,26,Month-to-Month,30.48,14,No
CUST-15300,72,Month-to-Month,103.63,9,Yes
CUST-15301,22,Month-to-Month,60.82,18,No
CUST-15302,73,Month-to-Month,46.28,13,No
CUST-15303,49,Two Year,77.58,17,No
CUST-15304,37,Month-to-Month,102.22,25,Yes
CUST-15305,67,One Year,97.87,54,No
CUST-15306,28,Month-to-Month,109.0,16,Yes
CUST-15307,32,Month-to-Month,112.81,24,Yes
CUST-15308,49,One Year,43.81,23,No
CUST-15309,45,Two Year,62.39,41,No
CUST-15310,39,Month-to-Month,21.46,33,No
CUST-15311,58,One Year,107.93,42,No
CUST-15312,34,One Year,35.46,48,No
CUST-15313,76,Month-to-Month,106.15,18,Yes
CUST-15314,43,Month-to-Month,52.94,63,No
CUST-15315,61,Two Year,56.81,11,No
CUST-15316,24,Month-to-Month,23.91,24,No
CUST-15317,59,Month-to-Month,52.69,61,No
CUST-15318,74,Month-to-Month,108.84,64,No
CUST-15319,43,One Year,22.55,36,No
CUST-15320,42,One Year,60.63,53,No
CUST-15321,27,One Year,23.14,47,No
CUST-15322,76,Month-to-Month,57.09,52,No
CUST-15323,62,Two Year,37.26,57,No
CUST-15324,36,Month-to-Month,45.22,23,Yes
CUST-15325,28,Month-to-Month,107.76,59,No
CUST-15326,30,Month-to-Month,63.6,69,No
CUST-15327,70,Month-to-Month,47.38,56,No
CUST-15328,25,Two Year,78.93,42,No
CUST-15329,57,Two Year,34.21,18,No
CUST-15330,21,Month-to-Month,45.94,71,No
CUST-15331,64,Two Year,74.62,33,No
CUST-15332,48,One Year,43.75,3,No
CUST-15333,45,Two Year,87.91,28,Yes
CUST-15334,28,Month-to-Month,69.15,1,Yes
CUST-15335,60,One Year,97.2,63,No
CUST-15336,18,Month-to-Month,114.82,47,Yes
CUST-15337,66,Two Year,31.58,37,No
CUST-15338,64,Month-to-Month,53.47,48,No
CUST-15339,69,One Year,51.95,19,No
CUST-15340,55,Month-to-Month,35.12,14,No
CUST-15341,41,Month-to-Month,101.03,67,No
CUST-15342,71,One Year,95.99,65,No
CUST-15343,77,Two Year,68.44,26,No
CUST-15344,74,One Year,73.78,10,No
CUST-15345,64,Two Year,25.95,70,No
CUST-15346,48,Month-to-Month,75.55,43,Yes
CUST-15347,58,Month-to-Month,99.13,70,Yes
CUST-15348,63,Month-to-Month,77.38,72,No
CUST-15349,67,Month-to-Month,46.53,59,No
CUST-15350,43,One Year,86.75,3,Yes
CUST-15351,66,One Year,56.15,5,No
CUST-15352,67,One Year,74.49,37,No
CUST-15353,22,One Year,68.76,52,No
CUST-15354,37,One Year,58.12,66,No
CUST-15355,69,Month-to-Month,91.89,63,No
CUST-15356,58,Month-to-Month,108.39,7,Yes
CUST-15357,28,One Year,20.52,53,No
CUST-15358,73,Month-to-Month,113.36,6,Yes
CUST-15359,71,Month-to-Month,71.15,7,Yes
CUST-15360,50,Month-to-Month,90.07,44,Yes
CUST-15361,67,One Year,105.56,18,No
CUST-15362,55,Month-to-Month,66.71,54,No
CUST-15363,44,One Year,103.5,29,Yes
CUST-15364,51,One Year,37.76,25,No
CUST-15365,32,Month-to-Month,35.92,63,No
CUST-15366,49,One Year,85.75,68,No
CUST-15367,78,One Year,107.01,13,No
CUST-15368,75,One Year,109.24,32,No
CUST-15369,38,One Year,84.37,27,No
CUST-15370,63,Month-to-Month,72.55,51,No
CUST-15371,22,One Year,53.14,34,Yes
CUST-15372,23,Month-to-Month,118.0,28,No
CUST-15373,55,Two Year,51.97,72,No
CUST-15374,79,Two Year,94.42,30,Yes
CUST-15375,39,One Year,73.2,9,No
CUST-15376,79,Month-to-Month,80.85,13,Yes
CUST-15377,35,Month-to-Month,59.35,64,No
CUST-15378,31,Month-to-Month,116.48,38,Yes
CUST-15379,27,Month-to-Month,77.17,22,No
CUST-15380,63,Month-to-Month,113.78,31,Yes
CUST-15381,30,Month-to-Month,20.76,42,No
CUST-15382,48,Month-to-Month,77.27,62,No
CUST-15383,47,Two Year,91.72,64,No
CUST-15384,20,Month-to-Month,94.51,9,Yes
CUST-15385,47,Two Year,110.5,44,No
CUST-15386,23,Two Year,20.44,63,No
CUST-15387,46,Month-to-Month,20.03,40,No
CUST-15388,25,One Year,67.23,41,No
CUST-15389,61,Month-to-Month,22.93,72,No
CUST-15390,62,One Year,117.45,50,No
CUST-15391,60,Month-to-Month,42.21,20,No
CUST-15392,61,Month-to-Month,67.27,70,No
CUST-15393,50,One Year,26.11,42,No
CUST-15394,34,Month-to-Month,72.2,33,No
CUST-15395,65,One Year,58.0,63,No
CUST-15396,28,Month-to-Month,24.47,57,No
CUST-15397,30,Month-to-Month,53.51,65,No
CUST-15398,67,Month-to-Month,59.14,52,No
CUST-15399,28,Month-to-Month,118.99,6,Yes
CUST-15400,48,Month-to-Month,40.79,7,Yes
CUST-15401,45,Month-to-Month,74.48,9,Yes
CUST-15402,61,Month-to-Month,118.73,61,No
CUST-15403,23,Two Year,99.2,34,No
CUST-15404,58,Month-to-Month,119.34,35,Yes
CUST-15405,33,One Year,116.83,20,Yes
CUST-15406,21,Month-to-Month,68.95,58,No
CUST-15407,52,Two Year,89.64,60,No
CUST-15408,77,Month-to-Month,31.04,54,No
CUST-15409,65,Month-to-Month,64.11,35,No
CUST-15410,73,Month-to-Month,100.9,47,No
CUST-15411,76,Month-to-Month,70.53,46,No
CUST-15412,43,One Year,90.27,4,Yes
CUST-15413,79,Month-to-Month,94.58,10,Yes
CUST-15414,74,Two Year,45.35,40,No
CUST-15415,29,Month-to-Month,107.57,55,No
CUST-15416,28,Month-to-Month,65.98,40,No
CUST-15417,54,One Year,41.02,23,No
CUST-15418,42,Month-to-Month,106.54,15,No
CUST-15419,35,Two Year,61.78,5,No
CUST-15420,36,Month-to-Month,95.03,40,Yes
CUST-15421,40,One Year,74.8,18,No
CUST-15422,72,Month-to-Month,58.19,21,No
CUST-15423,55,Two Year,100.99,3,Yes
CUST-15424,71,One Year,78.45,46,No
CUST-15425,35,Month-to-Month,59.06,53,No
CUST-15426,43,Month-to-Month,30.96,20,No
CUST-15427,23,Month-to-Month,109.54,59,No
CUST-15428,21,Two Year,23.55,21,No
CUST-15429,61,Month-to-Month,106.32,51,No
CUST-15430,68,Month-to-Month,56.0,25,No
CUST-15431,46,Month-to-Month,83.93,68,No
CUST-15432,76,Month-to-Month,112.22,10,Yes
CUST-15433,78,One Year,35.17,67,No
CUST-15434,51,Two Year,76.7,9,Yes
CUST-15435,34,Month-to-Month,96.44,29,Yes
CUST-15436,60,Two Year,95.76,37,No
CUST-15437,60,Month-to-Month,72.56,71,No
CUST-15438,70,Month-to-Month,82.47,38,Yes
CUST-15439,33,Month-to-Month,95.75,72,No
CUST-15440,19,One Year,104.1,59,No
CUST-15441,51,Two Year,96.18,57,No
CUST-15442,72,Two Year,55.4,60,No
CUST-15443,25,Month-to-Month,119.67,28,Yes
CUST-15444,30,Month-to-Month,63.45,28,No
CUST-15445,59,Month-to-Month,22.45,46,No
CUST-15446,25,Two Year,56.26,71,No
CUST-15447,47,Two Year,32.78,67,No
CUST-15448,49,One Year,32.14,55,No
CUST-15449,53,Month-to-Month,48.15,38,No
CUST-15450,64,Month-to-Month,25.34,18,No
CUST-15451,47,Month-to-Month,88.85,63,No
CUST-15452,18,Month-to-Month,27.4,5,Yes
CUST-15453,60,Month-to-Month,40.33,44,Yes
CUST-15454,56,Month-to-Month,29.29,29,No
CUST-15455,34,Month-to-Month,26.32,14,No
CUST-15456,76,Two Year,46.78,58,No
CUST-15457,37,One Year,77.19,44,No
CUST-15458,41,Month-to-Month,116.47,18,No
CUST-15459,67,Month-to-Month,107.56,7,Yes
CUST-15460,39,Month-to-Month,107.59,62,No
CUST-15461,46,One Year,37.61,45,No
CUST-15462,39,One Year,46.49,16,No
CUST-15463,61,One Year,27.64,64,No
CUST-15464,26,One Year,97.85,37,No
CUST-15465,54,Month-to-Month,26.98,25,No
CUST-15466,27,Month-to-Month,75.67,9,Yes
CUST-15467,53,Month-to-Month,44.79,55,No
CUST-15468,54,Month-to-Month,44.34,28,No
CUST-15469,45,One Year,119.07,9,Yes
CUST-15470,45,Month-to-Month,95.68,12,Yes
CUST-15471,59,Month-to-Month,103.69,18,Yes
CUST-15472,60,Month-to-Month,77.2,56,No
CUST-15473,38,Two Year,107.1,58,No
CUST-15474,41,Month-to-Month,84.55,51,No
CUST-15475,59,One Year,114.62,32,No
CUST-15476,77,Month-to-Month,48.13,48,No
CUST-15477,57,Month-to-Month,79.53,8,No
CUST-15478,19,Month-to-Month,89.01,30,Yes
CUST-15479,72,One Year,59.29,26,No
CUST-15480,25,Month-to-Month,107.97,24,Yes
CUST-15481,65,Two Year,117.98,27,No
CUST-15482,44,Month-to-Month,69.38,39,Yes
CUST-15483,39,Month-to-Month,59.06,66,No
CUST-15484,54,Two Year,67.19,51,No
CUST-15485,44,Month-to-Month,105.27,50,Yes
CUST-15486,74,One Year,84.55,45,No
CUST-15487,46,One Year,24.48,33,No
CUST-15488,20,Month-to-Month,74.22,19,No
CUST-15489,61,One Year,21.73,13,No
CUST-15490,30,Month-to-Month,97.85,22,Yes
CUST-15491,62,Month-to-Month,52.83,20,No
CUST-15492,27,Month-to-Month,67.2,5,Yes
CUST-15493,53,Two Year,99.87,32,No
CUST-15494,26,Month-to-Month,24.64,30,No
CUST-15495,71,One Year,35.85,26,No
CUST-15496,73,Two Year,59.8,4,No
CUST-15497,72,Month-to-Month,42.99,67,No
CUST-15498,44,Month-to-Month,53.79,43,No
CUST-15499,51,Month-to-Month,119.82,30,Yes
CUST-15500,68,Month-to-Month,102.54,16,Yes
CUST-15501,18,Month-to-Month,108.39,71,No
CUST-15502,49,One Year,113.71,39,No
CUST-15503,42,Two Year,54.09,41,No
CUST-15504,46,Two Year,49.71,31,No
CUST-15505,24,Two Year,43.41,49,No
CUST-15506,66,Two Year,103.01,13,No
CUST-15507,20,Month-to-Month,87.96,41,Yes
CUST-15508,37,One Year,43.62,28,No
CUST-15509,37,Two Year,57.7,64,No
CUST-15510,70,Month-to-Month,70.67,19,Yes
CUST-15511,47,Two Year,72.81,72,No
CUST-15512,52,Month-to-Month,108.87,25,Yes
CUST-15513,52,One Year,58.06,38,No
CUST-15514,66,One Year,110.85,3,Yes
CUST-15515,56,Two Year,64.14,2,No
CUST-15516,44,Month-to-Month,94.64,5,Yes
CUST-15517,43,One Year,113.03,61,No
CUST-15518,31,Month-to-Month,110.76,20,Yes
CUST-15519,34,Month-to-Month,25.7,38,Yes
CUST-15520,35,One Year,40.57,36,No
CUST-15521,62,One Year,67.69,46,No
CUST-15522,69,One Year,63.16,37,No
CUST-15523,46,Month-to-Month,84.09,54,No
CUST-15524,37,Month-to-Month,114.47,21,Yes
CUST-15525,70,One Year,31.24,21,No
CUST-15526,44,Month-to-Month,65.19,70,No
CUST-15527,35,Month-to-Month,39.24,60,No
CUST-15528,21,Two Year,109.41,36,No
CUST-15529,18,Month-to-Month,116.46,11,Yes
CUST-15530,67,One Year,67.87,31,No
CUST-15531,18,Month-to-Month,30.4,37,No
CUST-15532,75,Month-to-Month,98.53,60,No
CUST-15533,43,Month-to-Month,89.71,61,No
CUST-15534,62,Month-to-Month,55.47,67,No
CUST-15535,37,Month-to-Month,108.74,29,Yes
CUST-15536,69,Month-to-Month,117.58,67,No
CUST-15537,40,Month-to-Month,75.79,71,No
CUST-15538,27,Month-to-Month,76.57,67,No
CUST-15539,76,Month-to-Month,49.75,16,No
CUST-15540,28,Month-to-Month,78.45,45,Yes
CUST-15541,58,Month-to-Month,63.96,34,Yes
CUST-15542,58,Two Year,50.22,44,No
CUST-15543,22,One Year,26.72,42,No
CUST-15544,75,One Year,45.27,35,No
CUST-15545,18,Month-to-Month,39.79,30,No
CUST-15546,34,Two Year,74.2,53,No
CUST-15547,39,One Year,80.17,58,No
CUST-15548,51,One Year,80.86,28,No
CUST-15549,73,Month-to-Month,58.82,15,No
CUST-15550,62,Two Year,62.12,38,No
CUST-15551,58,Two Year,103.42,50,No
CUST-15552,46,Two Year,67.62,13,No
CUST-15553,21,Month-to-Month,118.78,35,Yes
CUST-15554,22,Month-to-Month,63.96,24,No
CUST-15555,28,Month-to-Month,84.96,65,No
CUST-15556,73,Month-to-Month,25.04,18,No
CUST-15557,68,Two Year,85.33,58,No
CUST-15558,38,Month-to-Month,105.14,26,No
CUST-15559,52,Month-to-Month,114.25,29,Yes
CUST-15560,29,Month-to-Month,119.73,72,No
CUST-15561,43,Month-to-Month,48.22,44,No
CUST-15562,68,Month-to-Month,77.54,5,Yes
CUST-15563,36,One Year,65.07,33,No
CUST-15564,62,One Year,76.38,5,No
CUST-15565,77,Month-to-Month,35.75,36,No
CUST-15566,24,Month-to-Month,105.61,13,Yes
CUST-15567,64,Month-to-Month,110.96,25,Yes
CUST-15568,72,Month-to-Month,64.97,58,No
CUST-15569,24,One Year,48.04,2,Yes
CUST-15570,43,One Year,34.08,36,No
CUST-15571,57,One Year,88.38,25,Yes
CUST-15572,22,One Year,51.22,34,No
CUST-15573,38,Month-to-Month,110.95,12,Yes
CUST-15574,31,Two Year,87.1,19,No
CUST-15575,21,Two Year,84.57,37,No
CUST-15576,40,Two Year,75.94,1,Yes
CUST-15577,59,Month-to-Month,24.58,60,No
CUST-15578,37,Two Year,113.19,67,No
CUST-15579,32,Two Year,82.79,49,No
CUST-15580,67,Two Year,119.41,46,Yes
CUST-15581,69,Month-to-Month,73.74,48,No
CUST-15582,62,One Year,91.01,68,No
CUST-15583,46,Two Year,25.62,19,No
CUST-15584,25,One Year,83.17,40,No
CUST-15585,58,One Year,96.46,6,No
CUST-15586,65,Two Year,97.85,63,No
CUST-15587,36,Month-to-Month,97.01,35,Yes
CUST-15588,65,One Year,42.63,72,No
CUST-15589,56,Month-to-Month,117.54,61,No
CUST-15590,63,Two Year,119.52,5,Yes
CUST-15591,45,Month-to-Month,27.56,37,No
CUST-15592,63,Month-to-Month,113.64,11,Yes
CUST-15593,74,One Year,48.94,40,No
CUST-15594,44,One Year,88.93,65,No
CUST-15595,21,One Year,53.81,8,No
CUST-15596,75,Two Year,116.78,11,Yes
CUST-15597,32,Two Year,30.15,71,No
CUST-15598,52,Month-to-Month,69.77,58,No
CUST-15599,54,Month-to-Month,62.8,48,No
CUST-15600,18,Month-to-Month,52.6,13,No
CUST-15601,20,Month-to-Month,84.55,60,No
CUST-15602,64,Month-to-Month,33.11,49,No
CUST-15603,41,Two Year,91.67,67,No
CUST-15604,44,Two Year,118.06,7,Yes
CUST-15605,57,Month-to-Month,100.46,25,Yes
CUST-15606,78,Month-to-Month,106.0,23,No
CUST-15607,53,One Year,55.96,51,No
CUST-15608,51,Month-to-Month,52.49,47,No
CUST-15609,46,Month-to-Month,71.7,5,Yes
CUST-15610,41,Two Year,24.57,13,No
CUST-15611,41,Two Year,114.54,42,Yes
CUST-15612,59,Month-to-Month,34.38,5,Yes
CUST-15613,21,Two Year,110.3,23,No
CUST-15614,20,Month-to-Month,28.36,62,No
CUST-15615,51,One Year,102.26,1,Yes
CUST-15616,74,Month-to-Month,35.2,54,No
CUST-15617,66,Month-to-Month,23.81,72,No
CUST-15618,40,Two Year,91.95,3,No
CUST-15619,70,Month-to-Month,48.03,64,No
CUST-15620,73,One Year,91.45,51,No
CUST-15621,69,Month-to-Month,75.51,2,Yes
CUST-15622,40,Month-to-Month,30.88,49,No
CUST-15623,62,Month-to-Month,113.21,31,Yes
CUST-15624,22,Month-to-Month,65.23,3,Yes
CUST-15625,48,One Year,93.44,35,No
CUST-15626,79,Month-to-Month,70.1,36,Yes
CUST-15627,70,One Year,80.44,64,No
CUST-15628,79,One Year,50.28,32,No
CUST-15629,58,One Year,40.04,18,No
CUST-15630,74,Month-to-Month,74.26,34,No
CUST-15631,78,Two Year,64.02,56,No
CUST-15632,74,Month-to-Month,59.01,67,No
CUST-15633,77,Month-to-Month,87.26,53,No
CUST-15634,71,Month-to-Month,89.05,67,No
CUST-15635,23,Month-to-Month,24.59,66,No
CUST-15636,54,Month-to-Month,53.87,64,No
CUST-15637,74,One Year,61.18,67,No
CUST-15638,27,Month-to-Month,29.69,39,No
CUST-15639,57,Month-to-Month,43.59,38,No
CUST-15640,24,One Year,25.16,40,No
CUST-15641,56,Month-to-Month,119.62,19,Yes
CUST-15642,55,Month-to-Month,93.66,5,Yes
CUST-15643,38,Month-to-Month,28.75,69,No
CUST-15644,78,One Year,22.02,14,No
CUST-15645,37,Month-to-Month,91.93,49,Yes
CUST-15646,20,Month-to-Month,63.92,64,No
CUST-15647,68,Month-to-Month,98.68,57,No
CUST-15648,39,One Year,112.35,35,Yes
CUST-15649,64,One Year,79.93,5,No
CUST-15650,21,Two Year,38.71,39,No
CUST-15651,45,Month-to-Month,98.22,24,Yes
CUST-15652,29,Month-to-Month,115.58,40,Yes
CUST-15653,55,Month-to-Month,78.02,50,No
CUST-15654,68,Month-to-Month,88.2,58,No
CUST-15655,53,Month-to-Month,53.75,1,Yes
CUST-15656,64,Month-to-Month,58.15,43,No
CUST-15657,58,Month-to-Month,93.47,39,Yes
CUST-15658,22,One Year,112.78,10,Yes
CUST-15659,30,Month-to-Month,82.9,2,Yes
CUST-15660,40,One Year,98.98,63,No
CUST-15661,75,Month-to-Month,37.16,16,No
CUST-15662,67,Month-to-Month,41.2,37,No
CUST-15663,47,Month-to-Month,73.2,16,No
CUST-15664,79,Month-to-Month,37.66,27,No
CUST-15665,54,Month-to-Month,83.5,63,Yes
CUST-15666,42,Month-to-Month,49.17,64,No
CUST-15667,65,Two Year,99.15,32,Yes
CUST-15668,44,One Year,100.81,9,Yes
CUST-15669,68,Month-to-Month,66.38,11,Yes
CUST-15670,31,Two Year,38.08,70,No
CUST-15671,74,One Year,84.68,30,Yes
CUST-15672,79,One Year,119.28,15,No
CUST-15673,65,Two Year,82.26,59,No
CUST-15674,76,Month-to-Month,23.58,48,No
CUST-15675,64,Month-to-Month,21.73,60,No
CUST-15676,71,Month-to-Month,52.04,68,No
CUST-15677,53,Month-to-Month,39.58,57,No
CUST-15678,56,Month-to-Month,101.31,64,No
CUST-15679,33,One Year,104.48,54,No
CUST-15680,73,Two Year,45.86,54,No
CUST-15681,39,Two Year,52.56,59,No
CUST-15682,38,Two Year,43.62,39,No
CUST-15683,71,Two Year,110.84,15,No
CUST-15684,38,Two Year,70.26,28,No
CUST-15685,25,Month-to-Month,85.61,36,Yes
CUST-15686,66,Month-to-Month,61.55,54,No
CUST-15687,33,Month-to-Month,83.1,17,Yes
CUST-15688,76,Two Year,58.59,22,No
CUST-15689,72,Month-to-Month,53.97,36,No
CUST-15690,48,One Year,83.45,29,No
CUST-15691,59,Month-to-Month,79.11,55,No
CUST-15692,27,Month-to-Month,49.35,42,Yes
CUST-15693,49,One Year,34.93,32,No
CUST-15694,76,Month-to-Month,56.86,14,No
CUST-15695,51,Month-to-Month,61.52,18,No
CUST-15696,79,Month-to-Month,82.87,38,Yes
CUST-15697,26,Month-to-Month,111.45,34,Yes
CUST-15698,34,One Year,23.62,45,No
CUST-15699,28,Month-to-Month,44.37,32,No
CUST-15700,49,One Year,39.37,67,No
CUST-15701,27,Month-to-Month,70.23,63,No
CUST-15702,39,Two Year,62.97,55,No
CUST-15703,74,Month-to-Month,92.9,43,No
CUST-15704,34,One Year,44.24,22,No
CUST-15705,21,One Year,79.45,68,No
CUST-15706,65,Month-to-Month,108.39,29,Yes
CUST-15707,69,Two Year,111.07,40,No
CUST-15708,64,One Year,115.88,45,No
CUST-15709,42,Month-to-Month,97.33,10,Yes
CUST-15710,76,Month-to-Month,110.6,45,Yes
CUST-15711,38,Two Year,43.45,17,No
CUST-15712,54,One Year,39.76,2,No
CUST-15713,55,Month-to-Month,20.65,17,No
CUST-15714,66,Month-to-Month,90.68,38,Yes
CUST-15715,18,Two Year,113.75,37,No
CUST-15716,42,One Year,38.69,63,No
CUST-15717,68,One Year,83.69,5,No
CUST-15718,53,Month-to-Month,94.65,25,Yes
CUST-15719,34,One Year,112.76,22,No
CUST-15720,58,Month-to-Month,84.69,63,No
CUST-15721,41,Month-to-Month,117.03,35,Yes
CUST-15722,19,One Year,54.47,55,No
CUST-15723,57,Two Year,54.99,20,No
CUST-15724,32,Month-to-Month,74.3,5,Yes
CUST-15725,49,Month-to-Month,58.35,39,No
CUST-15726,56,One Year,20.14,63,No
CUST-15727,76,Month-to-Month,93.18,32,Yes
CUST-15728,23,Two Year,95.17,63,No
CUST-15729,18,One Year,94.7,40,No
CUST-15730,64,Month-to-Month,54.5,17,Yes
CUST-15731,40,Two Year,72.23,32,No
CUST-15732,75,One Year,56.0,23,No
CUST-15733,56,Two Year,21.6,60,No
CUST-15734,78,One Year,76.24,56,No
CUST-15735,79,Two Year,32.38,9,No
CUST-15736,74,Month-to-Month,28.0,69,No
CUST-15737,34,Month-to-Month,95.55,62,No
CUST-15738,51,Two Year,20.95,64,No
CUST-15739,76,Month-to-Month,115.9,22,Yes
CUST-15740,58,Month-to-Month,71.53,32,No
CUST-15741,46,One Year,118.3,47,Yes
CUST-15742,26,Two Year,25.8,2,No
CUST-15743,30,Month-to-Month,78.35,52,No
